Student ID,Student Country,Question ID,Type of Answer,Question Level,Topic,Subtopic,,,,,,,,,,,,,
91,Lithuania,515,0,Advanced,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,515,1,Advanced,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,515,1,Advanced,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
625,Russian Federation,515,0,Advanced,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,516,0,Advanced,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,516,1,Advanced,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,516,1,Advanced,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,516,1,Advanced,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,516,1,Advanced,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,517,1,Advanced,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,517,0,Advanced,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,517,0,Advanced,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
625,Russian Federation,517,1,Advanced,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
625,Russian Federation,517,0,Advanced,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,518,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
524,Portugal,518,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
525,Portugal,518,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
198,Italy,518,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,519,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,519,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,519,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,519,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
524,Portugal,519,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
483,Portugal,519,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
174,Portugal,519,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
189,Portugal,519,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
525,Portugal,519,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
407,Portugal,519,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,520,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,520,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
525,Portugal,520,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
625,Russian Federation,520,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
625,Russian Federation,520,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
576,Ireland,521,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,521,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,521,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,521,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,521,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
510,Portugal,521,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
37,Portugal,521,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
198,Italy,521,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
204,Lithuania,521,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
625,Russian Federation,521,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,522,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
81,Lithuania,522,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,522,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,522,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,522,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
483,Portugal,522,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
483,Portugal,522,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
625,Russian Federation,522,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,523,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
483,Portugal,523,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
509,Portugal,523,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
525,Portugal,523,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
52,Portugal,523,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,524,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
91,Lithuania,524,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
165,Portugal,524,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
483,Portugal,524,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
483,Portugal,524,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
511,Portugal,524,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
525,Portugal,524,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
525,Portugal,524,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
198,Italy,524,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
625,Russian Federation,524,1,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
624,Portugal,524,0,Basic,Fundamental Mathematics,Elementary Geometry,,,,,,,,,,,,,
80,Lithuania,528,1,Basic,Integration,Double Integration,,,,,,,,,,,,,
80,Lithuania,529,0,Basic,Integration,Double Integration,,,,,,,,,,,,,
80,Lithuania,529,1,Basic,Integration,Double Integration,,,,,,,,,,,,,
165,Portugal,530,1,Basic,Integration,Double Integration,,,,,,,,,,,,,
80,Lithuania,530,0,Basic,Integration,Double Integration,,,,,,,,,,,,,
80,Lithuania,532,1,Basic,Integration,Double Integration,,,,,,,,,,,,,
80,Lithuania,541,0,Basic,Integration,Double Integration,,,,,,,,,,,,,
80,Lithuania,541,0,Basic,Integration,Double Integration,,,,,,,,,,,,,
165,Portugal,542,0,Basic,Integration,Double Integration,,,,,,,,,,,,,
80,Lithuania,542,1,Basic,Integration,Double Integration,,,,,,,,,,,,,
455,Portugal,545,1,Basic,Integration,Double Integration,,,,,,,,,,,,,
80,Lithuania,545,0,Basic,Integration,Double Integration,,,,,,,,,,,,,
80,Lithuania,545,1,Basic,Integration,Double Integration,,,,,,,,,,,,,
576,Ireland,546,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
41,Portugal,546,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
26,Portugal,546,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
166,Portugal,546,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
751,Lithuania,546,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
28,Portugal,546,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
37,Portugal,546,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
1481,Portugal,546,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,547,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
81,Lithuania,547,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
81,Lithuania,547,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,547,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
470,Portugal,547,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
166,Portugal,547,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
776,Portugal,547,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
28,Portugal,547,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
61,Portugal,547,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
552,Portugal,548,0,Basic,Analytic Geometry,Analytic Geometry,,,,,Orthogonality,Scalar product,,,,,,,
378,Portugal,548,1,Basic,Analytic Geometry,Analytic Geometry,,,,,Orthogonality,Scalar product,,,,,,,
378,Portugal,548,1,Basic,Analytic Geometry,Analytic Geometry,,,,,Orthogonality,Scalar product,,,,,,,
69,Portugal,548,1,Basic,Analytic Geometry,Analytic Geometry,,,,,Orthogonality,Scalar product,,,,,,,
582,Lithuania,548,1,Basic,Analytic Geometry,Analytic Geometry,,,,,Orthogonality,Scalar product,,,,,,,
72,Portugal,548,0,Basic,Analytic Geometry,Analytic Geometry,,,,,Orthogonality,Scalar product,,,,,,,
576,Ireland,549,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
41,Portugal,549,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
81,Lithuania,549,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
378,Portugal,549,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,549,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
26,Portugal,549,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
80,Lithuania,549,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
1511,Portugal,549,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,550,0,Advanced,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,550,1,Advanced,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,550,0,Advanced,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
41,Portugal,550,0,Advanced,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
552,Portugal,550,0,Advanced,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
776,Portugal,550,1,Advanced,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
582,Lithuania,550,1,Advanced,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
81,Lithuania,551,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,551,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,551,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
64,Portugal,551,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
582,Lithuania,551,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
751,Lithuania,551,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
1511,Portugal,551,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
26,Portugal,552,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
26,Portugal,552,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
470,Portugal,552,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
1533,Portugal,552,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
776,Portugal,552,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
80,Lithuania,552,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
80,Lithuania,552,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
28,Portugal,552,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,553,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,553,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
81,Lithuania,553,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
81,Lithuania,553,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
776,Portugal,553,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
551,Lithuania,553,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
72,Portugal,553,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
1481,Portugal,553,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,554,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,554,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
81,Lithuania,554,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,554,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
470,Portugal,554,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
80,Lithuania,554,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
155,Spain,554,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
751,Lithuania,554,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
28,Portugal,554,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
26,Portugal,555,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
470,Portugal,555,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
470,Portugal,555,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
776,Portugal,555,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
37,Portugal,555,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,556,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,556,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
81,Lithuania,556,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
591,Portugal,556,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,556,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,556,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,556,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
1533,Portugal,556,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
776,Portugal,556,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
28,Portugal,556,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
1481,Portugal,556,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,557,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,557,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
81,Lithuania,557,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
378,Portugal,557,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
26,Portugal,557,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
470,Portugal,557,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
64,Portugal,557,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
1533,Portugal,557,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
582,Lithuania,557,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
751,Lithuania,557,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
28,Portugal,557,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
28,Portugal,557,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
81,Lithuania,558,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
552,Portugal,558,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
378,Portugal,558,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
378,Portugal,558,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,558,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,558,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,558,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
26,Portugal,558,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
26,Portugal,558,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
551,Lithuania,558,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
80,Lithuania,558,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
751,Lithuania,558,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
751,Lithuania,558,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
28,Portugal,558,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
28,Portugal,558,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
1481,Portugal,558,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,559,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
81,Lithuania,559,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,559,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
64,Portugal,559,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
1533,Portugal,559,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
80,Lithuania,559,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
751,Lithuania,559,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
28,Portugal,559,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
37,Portugal,559,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,560,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,560,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
81,Lithuania,560,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
81,Lithuania,560,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,560,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,560,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
26,Portugal,560,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
26,Portugal,560,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
71,Portugal,560,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
64,Portugal,560,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
28,Portugal,560,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
28,Portugal,560,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
1481,Portugal,560,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,561,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,561,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
41,Portugal,561,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
81,Lithuania,561,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
378,Portugal,561,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,561,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
470,Portugal,561,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
71,Portugal,561,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
1533,Portugal,561,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
551,Lithuania,561,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,562,0,Advanced,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,562,0,Advanced,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
41,Portugal,562,1,Advanced,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
552,Portugal,562,0,Advanced,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
776,Portugal,562,0,Advanced,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
582,Lithuania,562,0,Advanced,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,563,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
470,Portugal,563,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
470,Portugal,563,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
166,Portugal,563,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
1533,Portugal,563,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
28,Portugal,563,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
28,Portugal,563,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
28,Portugal,563,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
1511,Portugal,563,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
81,Lithuania,564,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
552,Portugal,564,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,564,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,564,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
26,Portugal,564,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
64,Portugal,564,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
1533,Portugal,564,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
776,Portugal,564,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
80,Lithuania,564,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
28,Portugal,564,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
1481,Portugal,564,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,565,1,Basic,Analytic Geometry,Analytic Geometry,,,,,Orthogonality,Collinearity,Locus,,,,,,
576,Ireland,565,0,Basic,Analytic Geometry,Analytic Geometry,,,,,Orthogonality,Collinearity,Locus,,,,,,
81,Lithuania,565,1,Basic,Analytic Geometry,Analytic Geometry,,,,,Orthogonality,Collinearity,Locus,,,,,,
69,Portugal,565,1,Basic,Analytic Geometry,Analytic Geometry,,,,,Orthogonality,Collinearity,Locus,,,,,,
69,Portugal,565,1,Basic,Analytic Geometry,Analytic Geometry,,,,,Orthogonality,Collinearity,Locus,,,,,,
26,Portugal,565,1,Basic,Analytic Geometry,Analytic Geometry,,,,,Orthogonality,Collinearity,Locus,,,,,,
26,Portugal,565,1,Basic,Analytic Geometry,Analytic Geometry,,,,,Orthogonality,Collinearity,Locus,,,,,,
80,Lithuania,565,0,Basic,Analytic Geometry,Analytic Geometry,,,,,Orthogonality,Collinearity,Locus,,,,,,
751,Lithuania,565,0,Basic,Analytic Geometry,Analytic Geometry,,,,,Orthogonality,Collinearity,Locus,,,,,,
28,Portugal,565,1,Basic,Analytic Geometry,Analytic Geometry,,,,,Orthogonality,Collinearity,Locus,,,,,,
1481,Portugal,565,1,Basic,Analytic Geometry,Analytic Geometry,,,,,Orthogonality,Collinearity,Locus,,,,,,
81,Lithuania,566,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
81,Lithuania,566,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
552,Portugal,566,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,566,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
26,Portugal,566,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
26,Portugal,566,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
751,Lithuania,566,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
28,Portugal,566,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
28,Portugal,566,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
72,Portugal,566,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,567,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,567,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,567,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,567,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
26,Portugal,567,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
26,Portugal,567,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
166,Portugal,567,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
71,Portugal,567,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
80,Lithuania,567,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
751,Lithuania,567,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
28,Portugal,567,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
28,Portugal,567,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
1511,Portugal,567,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
576,Ireland,568,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
81,Lithuania,568,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
81,Lithuania,568,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
552,Portugal,568,0,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
69,Portugal,568,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
26,Portugal,568,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
470,Portugal,568,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
80,Lithuania,568,1,Basic,Analytic Geometry,Analytic Geometry,,,,,,,,,,,,,
